specimen_idx,specimen_seed,num_nodes,num_edges,network_density,tuned_score,true_tau_v,true_tau_w,true_a,true_b,true_v_scale,true_R_off,true_R_on,true_alpha,condition,param_source,waveform_mismatch,abs_err_tau_v,rel_err_tau_v,abs_err_tau_w,rel_err_tau_w,abs_err_a,rel_err_a,abs_err_b,rel_err_b,abs_err_v_scale,rel_err_v_scale,abs_err_R_off,rel_err_R_off,abs_err_R_on,rel_err_R_on,abs_err_alpha,rel_err_alpha,mean_rel_err_all,median_rel_err_all,mean_rel_err_core,waveform_mismatch_before,success,error_message,duration_seconds,initial_abs_err_tau_v,initial_rel_err_tau_v,initial_abs_err_tau_w,initial_rel_err_tau_w,initial_abs_err_a,initial_rel_err_a,initial_abs_err_b,initial_rel_err_b,initial_abs_err_v_scale,initial_rel_err_v_scale,initial_abs_err_R_off,initial_rel_err_R_off,initial_abs_err_R_on,initial_rel_err_R_on,initial_abs_err_alpha,initial_rel_err_alpha,initial_mean_rel_err_all,initial_median_rel_err_all,initial_mean_rel_err_core,opt_success,opt_n_evals,opt_final_mismatch
5,5765,30,80,0.1839080459770115,0.65385057629438,42.706708629074306,1047.592442317591,0.6392718903721559,0.95,3.424687844689016,113.62244343249353,21.288934550933163,0.0093641382946731,oracle,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,2.213498115539551,,,,,,,,,,,,,,,,,,,,,,
5,5765,30,80,0.1839080459770115,0.65385057629438,42.706708629074306,1047.592442317591,0.6392718903721559,0.95,3.424687844689016,113.62244343249353,21.288934550933163,0.0093641382946731,ml_only,ml_predicted,0.9702409550248791,1.2118552653530017,2.8376227160834047,122.7616235558146,11.71845257724627,0.03964226940400517,6.201159474527502,0.11757205266196713,12.376005542062224,2.8277086534850904,82.56836189574808,45.61540828980418,40.146477149882365,1.8052854632338686,8.479923966632972,0.002628375729275919,28.068527167124113,24.049566311163368,12.047229059654246,12.240353495408703,0.9702409550248791,True,,2.639163017272949,,,,,,,,,,,,,,,,,,,,,,
5,5765,30,80,0.1839080459770115,0.65385057629438,42.706708629074306,1047.592442317591,0.6392718903721559,0.95,3.424687844689016,113.62244343249353,21.288934550933163,0.0093641382946731,ml_refine,ml_refined,0.04030654204548534,2.595064052841586,6.076478698873122,0.3032695266360861,0.028949190008008583,0.027939957404325644,4.370590639248919,0.05914042338404413,6.2253077239809285,1.0670528824692331,31.15766840159912,32.32529845230681,28.449747669335927,2.668691503084503,12.535580381851425,0.0010714100751155337,11.441630078054143,12.535744097868948,8.833468901017536,5.628591266033024,0.9702409745629733,True,,83045.90866780281,1.2118552653530088,2.837622716083421,122.7616235558146,11.71845257724627,0.03964226940400517,6.201159474527502,0.11757205266196735,12.376005542062247,2.8277086534850904,82.56836189574808,45.61540828980418,40.146477149882365,1.8052854632338686,8.479923966632972,0.002628375729275919,28.068527167124113,24.04956631116337,12.047229059654258,12.240353495408709,True,23107.0,0.04030654204548534
0,85088,40,116,0.1487179487179487,2.1722570051031553,40.0,1200.0,0.6,0.8286774914498589,2.741565830191603,102.72797545736852,30.0,0.015,oracle,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,5.441314935684204,,,,,,,,,,,,,,,,,,,,,,
0,85088,40,116,0.1487179487179487,2.1722570051031553,40.0,1200.0,0.6,0.8286774914498589,2.741565830191603,102.72797545736852,30.0,0.015,ml_only,ml_predicted,0.5446901396947007,0.2964136266703292,0.7410340666739704,147.92629136114783,12.327190946761291,0.025421722385701506,4.2369537302440925,0.05609102472841865,6.768739986350146,2.5273769088444418,92.1873507803247,51.60095602874698,50.23067552821659,10.717318501787094,35.7243950058379,0.012712679917370627,84.75119888412952,35.87094236606728,24.025792976299595,21.765023522831804,0.5446901396947007,True,,7.217382192611694,,,,,,,,,,,,,,,,,,,,,,
0,85088,40,116,0.1487179487179487,2.1722570051031553,40.0,1200.0,0.6,0.8286774914498589,2.741565830191603,102.72797545736852,30.0,0.015,ml_refine,ml_refined,0.012458766995542367,0.1243867139411492,0.31096678485209556,6.075073386561371,0.5062561155467388,0.012356917928535882,2.0594863210793997,0.07294589990218336,8.802688699285666,3.316338782020326,120.96513406236858,1.9207617752847739,1.8697553093314963,1.851657278546167,6.17219092846665,0.008732679917370628,58.21786572768508,24.86304299357696,4.1158386247730245,13.979452729689797,0.5446900781442475,True,,86070.48919296265,0.2964136266703292,0.7410340666739704,147.92629136114783,12.327190946761291,0.025421722385701617,4.23695373024411,0.05609102472841865,6.768739986350146,2.5273769088444418,92.1873507803247,51.60095602874698,50.23067552821659,10.717318501787098,35.72439500583791,0.012712679917370627,84.75119888412952,35.87094236606728,24.025792976299602,21.765023522831807,True,9571.0,0.012458766995542367
1,54166,50,177,0.1444897959183673,2.026694842696495,52.28443685466664,670.9715899253283,0.6337688798857315,0.8084591667705846,6.295448548240409,174.36020534304976,20.57970695000356,0.0103670871315479,oracle,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,9.657536029815674,,,,,,,,,,,,,,,,,,,,,,
1,54166,50,177,0.1444897959183673,2.026694842696495,52.28443685466664,670.9715899253283,0.6337688798857315,0.8084591667705846,6.295448548240409,174.36020534304976,20.57970695000356,0.0103670871315479,ml_only,ml_predicted,0.5339939222011724,3.9081414162128567,7.474770029691085,49.41119999799639,7.364126997312649,0.01733899003253392,2.7358538072939593,0.01729344881377759,2.13906274088248,1.190834920171663,18.91580736507787,25.39260314886016,14.563301929408851,10.944266365462774,53.17989411607099,0.0034006213039959945,32.80209019219617,17.396863397241756,11.019035979549969,10.503180753475268,0.5339939222011724,True,,9.090718030929565,,,,,,,,,,,,,,,,,,,,,,
1,54166,50,177,0.1444897959183673,2.026694842696495,52.28443685466664,670.9715899253283,0.6337688798857315,0.8084591667705846,6.295448548240409,174.36020534304976,20.57970695000356,0.0103670871315479,ml_refine,ml_refined,0.0014863915175758868,0.5206411250854757,0.9957860434294993,4.795797911619502,0.7147542434922627,0.007563779851730956,1.1934602803314112,0.004196541749619698,0.5190789988644492,1.0738468589920194,17.057511482245445,24.526311652026152,14.066461784532269,1.4266984719924451,6.932549989421817,0.0004160460569356608,4.0131432064119075,5.686593253591132,2.6033017433716594,1.487244554505906,0.5339938439668372,True,,99664.09861397743,3.9081414162128567,7.474770029691085,49.41119999799628,7.364126997312632,0.01733899003253403,2.7358538072939766,0.017293448813777812,2.1390627408825074,1.190834920171663,18.91580736507787,25.39260314886019,14.563301929408867,10.94426636546277,53.17989411607097,0.0034006213039959945,32.80209019219617,17.39686339724176,11.019035979549976,10.503180753475274,True,7960.0,0.0014863915175758868
